"T","X","Y","datasets","days"
"2019--P1Y", +0231, +0096,    2,    2
"2019--P1Y", +0232, +0050,    2,    2
"2019--P1Y", +0232, +0051,    2,    2
"2019--P1Y", +0232, +0052,    2,    2
"2019--P1Y", +0232, +0053,    2,    2
"2019--P1Y", +0232, +0054,    2,    2
"2019--P1Y", +0232, +0055,    2,    2
"2019--P1Y", +0232, +0056,    2,    2
"2019--P1Y", +0232, +0057,    2,    2
"2019--P1Y", +0232, +0058,    2,    2
"2019--P1Y", +0232, +0059,    2,    2
"2019--P1Y", +0232, +0060,    2,    2
"2019--P1Y", +0232, +0061,    2,    2
"2019--P1Y", +0232, +0062,    2,    2
"2019--P1Y", +0232, +0063,    2,    2
"2019--P1Y", +0232, +0086,    2,    2
"2019--P1Y", +0232, +0087,    2,    2
"2019--P1Y", +0232, +0088,    2,    2
"2019--P1Y", +0232, +0089,    2,    2
"2019--P1Y", +0232, +0090,    2,    2
"2019--P1Y", +0232, +0091,    2,    2
"2019--P1Y", +0232, +0092,    2,    2
"2019--P1Y", +0232, +0093,    2,    2
"2019--P1Y", +0232, +0094,    2,    2
"2019--P1Y", +0232, +0095,    2,    2
"2019--P1Y", +0232, +0096,    2,    2
"2019--P1Y", +0233, +0050,    2,    2
"2019--P1Y", +0233, +0051,    2,    2
"2019--P1Y", +0233, +0052,    2,    2
"2019--P1Y", +0233, +0053,    2,    2
"2019--P1Y", +0233, +0054,    2,    2
"2019--P1Y", +0233, +0055,    2,    2
"2019--P1Y", +0233, +0056,    2,    2
"2019--P1Y", +0233, +0057,    2,    2
"2019--P1Y", +0233, +0086,    2,    2
"2019--P1Y", +0233, +0087,    2,    2
"2019--P1Y", +0233, +0088,    2,    2
"2019--P1Y", +0233, +0089,    2,    2
"2019--P1Y", +0233, +0090,    2,    2
"2019--P1Y", +0233, +0091,    2,    2
"2019--P1Y", +0233, +0092,    2,    2
"2019--P1Y", +0233, +0093,    2,    2
"2019--P1Y", +0233, +0094,    2,    2
"2019--P1Y", +0234, +0054,    2,    2
"2019--P1Y", +0234, +0055,    2,    2
"2019--P1Y", +0234, +0056,    2,    2
"2019--P1Y", +0234, +0057,    2,    2
"2019--P1Y", +0234, +0070,    2,    2
"2019--P1Y", +0234, +0071,    2,    2
"2019--P1Y", +0234, +0072,    2,    2
"2019--P1Y", +0234, +0086,    2,    2
"2019--P1Y", +0234, +0087,    2,    2
"2019--P1Y", +0234, +0088,    2,    2
"2019--P1Y", +0234, +0089,    2,    2
"2019--P1Y", +0234, +0090,    2,    2
"2019--P1Y", +0234, +0091,    2,    2
"2019--P1Y", +0234, +0092,    2,    2
"2019--P1Y", +0234, +0093,    2,    2
"2019--P1Y", +0234, +0094,    2,    2
"2019--P1Y", +0235, +0049,    2,    2
"2019--P1Y", +0235, +0050,    2,    2
"2019--P1Y", +0235, +0055,    2,    2
"2019--P1Y", +0235, +0056,    2,    2
"2019--P1Y", +0235, +0070,    2,    2
"2019--P1Y", +0235, +0071,    2,    2
"2019--P1Y", +0235, +0072,    2,    2
"2019--P1Y", +0235, +0090,    2,    2
"2019--P1Y", +0235, +0091,    2,    2
"2019--P1Y", +0236, +0048,    2,    2
"2019--P1Y", +0236, +0049,    2,    2
"2019--P1Y", +0236, +0050,    2,    2
"2019--P1Y", +0236, +0055,    2,    2
"2019--P1Y", +0236, +0056,    2,    2
"2019--P1Y", +0236, +0070,    2,    2
"2019--P1Y", +0236, +0071,    2,    2
"2019--P1Y", +0237, +0048,    2,    2
"2019--P1Y", +0237, +0049,    2,    2
"2019--P1Y", +0237, +0050,    2,    2
"2019--P1Y", +0237, +0069,    2,    2
"2019--P1Y", +0237, +0070,    2,    2
"2019--P1Y", +0237, +0071,    2,    2
"2019--P1Y", +0238, +0048,    2,    2
"2019--P1Y", +0238, +0049,    2,    2
"2019--P1Y", +0238, +0050,    2,    2
"2019--P1Y", +0238, +0051,    2,    2
"2019--P1Y", +0238, +0069,    2,    2
"2019--P1Y", +0238, +0070,    2,    2
"2019--P1Y", +0238, +0071,    2,    2
"2019--P1Y", +0239, +0049,    2,    2
"2019--P1Y", +0239, +0050,    2,    2
"2019--P1Y", +0239, +0051,    2,    2
"2019--P1Y", +0239, +0069,    2,    2
"2019--P1Y", +0239, +0070,    2,    2
"2019--P1Y", +0239, +0071,    2,    2
"2019--P1Y", +0240, +0049,    2,    2
"2019--P1Y", +0240, +0050,    2,    2
"2019--P1Y", +0240, +0051,    2,    2
"2019--P1Y", +0243, +0050,    2,    2
"2019--P1Y", +0243, +0051,    2,    2
"2019--P1Y", +0243, +0052,    2,    2
"2019--P1Y", +0244, +0050,    2,    2
"2019--P1Y", +0244, +0051,    2,    2
"2019--P1Y", +0245, +0050,    2,    2
"2019--P1Y", +0245, +0051,    2,    2
"2019--P1Y", +0246, +0050,    1,    1
"2019--P1Y", +0246, +0051,    2,    2
